Date, MSCI Price
3/7/2024,"3,391.26"
3/6/2024,"3,357.03"
3/5/2024,"3,337.20"
3/4/2024,"3,362.28"
3/1/2024,"3,364.04"
2/29/2024,"3,337.20"
2/28/2024,"3,322.64"
2/27/2024,"3,331.88"
2/26/2024,"3,325.79"
2/23/2024,"3,334.04"
2/22/2024,"3,329.86"
2/21/2024,"3,272.19"
2/20/2024,"3,274.33"
2/19/2024,"3,286.86"
2/16/2024,"3,285.12"
2/15/2024,"3,289.74"
2/14/2024,"3,265.67"
2/13/2024,"3,240.26"
2/12/2024,"3,281.01"
2/9/2024,"3,281.42"
2/8/2024,"3,266.14"
2/7/2024,"3,265.07"
2/6/2024,"3,244.51"
2/5/2024,"3,233.53"
2/2/2024,"3,247.64"
2/1/2024,"3,226.80"
1/31/2024,"3,205.32"
1/30/2024,"3,236.76"
1/29/2024,"3,236.32"
1/26/2024,"3,216.23"
1/25/2024,"3,212.32"
1/24/2024,"3,203.55"
1/23/2024,"3,190.90"
1/22/2024,"3,189.10"
1/19/2024,"3,175.36"
1/18/2024,"3,143.20"
1/17/2024,"3,120.44"
1/16/2024,"3,146.04"
1/15/2024,"3,165.14"
1/12/2024,"3,168.31"
1/11/2024,"3,157.32"
1/10/2024,"3,161.50"
1/9/2024,"3,146.97"
1/8/2024,"3,153.62"
1/5/2024,"3,120.55"
1/4/2024,"3,114.12"
1/3/2024,"3,115.68"
1/2/2024,"3,145.42"
1/1/2024,"3,169.25"
12/29/2023,"3,169.18"
12/28/2023,"3,178.05"
12/27/2023,"3,175.65"
12/26/2023,"3,162.65"
12/25/2023,"3,152.49"
12/22/2023,"3,152.26"
12/21/2023,"3,145.09"
12/20/2023,"3,121.79"
12/19/2023,"3,153.34"
12/18/2023,"3,131.35"
12/15/2023,"3,126.14"
12/14/2023,"3,128.89"
12/13/2023,"3,101.08"
12/12/2023,"3,067.44"
12/11/2023,"3,056.42"
12/8/2023,"3,047.21"
12/7/2023,"3,037.45"
12/6/2023,"3,020.98"
12/5/2023,"3,023.22"
12/4/2023,"3,026.59"
12/1/2023,"3,040.70"
11/30/2023,"3,023.63"
11/29/2023,"3,013.93"
11/28/2023,"3,012.57"
11/27/2023,"3,007.99"
11/24/2023,"3,015.19"
11/23/2023,"3,008.74"
11/22/2023,"3,004.76"
11/21/2023,"2,999.87"
11/20/2023,"3,004.88"
11/17/2023,"2,985.19"
11/16/2023,"2,973.00"
11/15/2023,"2,975.19"
11/14/2023,"2,963.36"
11/13/2023,"2,904.64"
11/10/2023,"2,900.76"
11/9/2023,"2,878.98"
11/8/2023,"2,888.41"
11/7/2023,"2,887.39"
11/6/2023,"2,889.44"
11/3/2023,"2,883.80"
11/2/2023,"2,852.55"
11/1/2023,"2,797.49"
10/31/2023,"2,768.62"
10/30/2023,"2,757.59"
10/27/2023,"2,731.99"
10/26/2023,"2,740.96"
10/25/2023,"2,772.11"
10/24/2023,"2,801.96"
10/23/2023,"2,786.75"
10/20/2023,"2,791.24"
10/19/2023,"2,824.45"
10/18/2023,"2,851.89"
10/17/2023,"2,888.62"
10/16/2023,"2,885.35"
10/13/2023,"2,862.14"
10/12/2023,"2,884.06"
10/11/2023,"2,899.50"
10/10/2023,"2,887.89"
10/9/2023,"2,858.71"
10/6/2023,"2,845.23"
10/5/2023,"2,816.43"
10/4/2023,"2,810.86"
10/3/2023,"2,799.64"
10/2/2023,"2,838.78"
9/29/2023,"2,853.24"
9/28/2023,"2,855.88"
9/27/2023,"2,840.82"
9/26/2023,"2,844.83"
9/25/2023,"2,879.79"
9/22/2023,"2,879.85"
9/21/2023,"2,886.07"
9/20/2023,"2,936.36"
9/19/2023,"2,951.17"
9/18/2023,"2,956.14"
9/15/2023,"2,960.98"
9/14/2023,"2,982.68"
9/13/2023,"2,956.84"
9/12/2023,"2,955.87"
9/11/2023,"2,969.45"
9/8/2023,"2,948.81"
9/7/2023,"2,947.11"
9/6/2023,"2,955.82"
9/5/2023,"2,973.45"
9/4/2023,"2,990.17"
9/1/2023,"2,989.51"
8/31/2023,"2,986.02"
8/30/2023,"2,991.52"
8/29/2023,"2,975.50"
8/28/2023,"2,935.71"
8/25/2023,"2,911.99"
8/24/2023,"2,906.25"
8/23/2023,"2,937.70"
8/22/2023,"2,909.19"
8/21/2023,"2,910.52"
8/18/2023,"2,897.50"
8/17/2023,"2,901.84"
8/16/2023,"2,925.63"
8/15/2023,"2,948.22"
8/14/2023,"2,976.86"
8/11/2023,"2,972.73"
8/10/2023,"2,984.81"
8/9/2023,"2,976.31"
8/8/2023,"2,988.10"
8/7/2023,"3,003.77"
8/4/2023,"2,986.54"
8/3/2023,"2,990.13"
8/2/2023,"3,000.53"
8/1/2023,"3,048.60"
7/31/2023,"3,064.30"
7/28/2023,"3,057.84"
7/27/2023,"3,034.41"
7/26/2023,"3,044.70"
7/25/2023,"3,045.39"
7/24/2023,"3,037.44"
7/21/2023,"3,028.71"
7/20/2023,"3,029.70"
7/19/2023,"3,047.99"
7/18/2023,"3,042.53"
7/17/2023,"3,021.96"
7/14/2023,"3,017.94"
7/13/2023,"3,019.71"
7/12/2023,"2,987.19"
7/11/2023,"2,953.12"
7/10/2023,"2,931.05"
7/7/2023,"2,924.19"
7/6/2023,"2,924.55"
7/5/2023,"2,960.76"
7/4/2023,"2,971.70"
7/3/2023,"2,972.03"
6/30/2023,"2,966.72"
6/29/2023,"2,933.86"
6/28/2023,"2,924.92"
6/27/2023,"2,921.19"
6/26/2023,"2,894.93"
6/23/2023,"2,902.34"
6/22/2023,"2,930.37"
6/21/2023,"2,927.72"
6/20/2023,"2,939.54"
6/19/2023,"2,955.12"
6/16/2023,"2,962.34"
6/15/2023,"2,966.43"
6/14/2023,"2,939.59"
6/13/2023,"2,929.68"
6/12/2023,"2,906.01"
6/9/2023,"2,885.63"
6/8/2023,"2,882.13"
6/7/2023,"2,866.59"
6/6/2023,"2,877.97"
6/5/2023,"2,870.27"
6/2/2023,"2,873.37"
6/1/2023,"2,831.66"
5/31/2023,"2,800.56"
5/30/2023,"2,825.60"
5/29/2023,"2,830.43"
5/26/2023,"2,827.93"
5/25/2023,"2,796.86"
5/24/2023,"2,788.82"
5/23/2023,"2,816.85"
5/22/2023,"2,845.71"
5/19/2023,"2,842.76"
5/18/2023,"2,840.12"
5/17/2023,"2,820.92"
5/16/2023,"2,802.39"
5/15/2023,"2,819.47"
5/12/2023,"2,809.35"
5/11/2023,"2,814.86"
5/10/2023,"2,822.60"
5/9/2023,"2,815.29"
5/8/2023,"2,827.38"
5/5/2023,"2,821.99"
5/4/2023,"2,779.26"
5/3/2023,"2,796.31"
5/2/2023,"2,803.07"
5/1/2023,"2,833.60"
4/28/2023,"2,835.93"
4/27/2023,"2,815.77"
4/26/2023,"2,779.71"
4/25/2023,"2,789.54"
4/24/2023,"2,826.85"
4/21/2023,"2,823.07"
4/20/2023,"2,822.54"
4/19/2023,"2,833.39"
4/18/2023,"2,835.89"
4/17/2023,"2,827.24"
4/14/2023,"2,825.75"
4/13/2023,"2,829.20"
4/12/2023,"2,795.48"
4/11/2023,"2,797.07"
4/10/2023,"2,786.20"
4/7/2023,"2,790.38"
4/6/2023,"2,790.10"
4/5/2023,"2,784.05"
4/4/2023,"2,796.78"
4/3/2023,"2,803.63"
3/31/2023,"2,791.44"
3/30/2023,"2,759.70"
3/29/2023,"2,739.42"
3/28/2023,"2,704.76"
3/27/2023,"2,702.42"
3/24/2023,"2,692.55"
3/23/2023,"2,696.85"
3/22/2023,"2,686.13"
3/21/2023,"2,711.84"
3/20/2023,"2,678.29"
3/17/2023,"2,656.19"
3/16/2023,"2,677.99"
3/15/2023,"2,638.46"
3/14/2023,"2,674.36"
3/13/2023,"2,643.64"
3/10/2023,"2,657.41"
3/9/2023,"2,691.17"
3/8/2023,"2,725.23"
3/7/2023,"2,724.80"
3/6/2023,"2,764.64"
3/3/2023,"2,757.97"
3/2/2023,"2,719.68"
3/1/2023,"2,706.79"
2/28/2023,"2,714.57"
2/27/2023,"2,721.63"
2/24/2023,"2,706.91"
2/23/2023,"2,737.41"
2/22/2023,"2,730.88"
2/21/2023,"2,740.38"
2/20/2023,"2,783.26"
2/17/2023,"2,779.88"
2/16/2023,"2,790.63"
2/15/2023,"2,815.45"
2/14/2023,"2,812.53"
2/13/2023,"2,810.04"
2/10/2023,"2,783.91"
2/9/2023,"2,790.53"
2/8/2023,"2,801.96"
2/7/2023,"2,820.49"
2/6/2023,"2,793.59"
2/3/2023,"2,820.73"
2/2/2023,"2,847.82"
2/1/2023,"2,809.94"
1/31/2023,"2,785.00"
1/30/2023,"2,759.32"
1/27/2023,"2,785.84"
1/26/2023,"2,777.62"
1/25/2023,"2,756.73"
1/24/2023,"2,755.96"
1/23/2023,"2,754.96"
1/20/2023,"2,725.40"
1/19/2023,"2,685.32"
1/18/2023,"2,713.54"
1/17/2023,"2,736.45"
1/16/2023,"2,735.88"
1/13/2023,"2,735.72"
1/12/2023,"2,720.09"
1/11/2023,"2,700.75"
1/10/2023,"2,671.20"
1/9/2023,"2,663.17"
1/6/2023,"2,649.76"
1/5/2023,"2,594.69"
1/4/2023,"2,624.35"
1/3/2023,"2,600.91"
1/2/2023,"2,607.25"
12/30/2022,"2,602.69"
12/29/2022,"2,611.98"
